Gene	# disorder	gene size	disorder / size
>Y105C5A.3_gene=WBGene00004158	0	336	0
>Y105C5A.4_gene=WBGene00000028	0	336	0
>Y105C5A.5_gene=WBGene00004159	0	336	0
>Y105C5A.6_gene=WBGene00004160	0	336	0
>Y105C5A.8a_gene=WBGene00013633	0	243	0
>Y105C5A.9a_gene=WBGene00013634	76	98	0.775510204081633
>Y105C5A.9b_gene=WBGene00013634	58	58	1
>Y105C5A.10_gene=WBGene00013635	0	47	0
>Y105C5A.12_gene=WBGene00013636	77	77	1
>Y105C5A.13a_gene=WBGene00013637	115	115	1
>Y105C5A.13b_gene=WBGene00013637	77	77	1
>Y105C5A.15a_gene=WBGene00013639	98	763	0.128440366972477
>Y105C5A.15b_gene=WBGene00013639	98	766	0.127937336814621
>Y105C5A.15c_gene=WBGene00013639	213	860	0.247674418604651
>Y105C5A.15e_gene=WBGene00013639	213	857	0.248541423570595
>Y105C5A.23_gene=WBGene00013642	8	416	0.0192307692307692
>Y105C5A.24_gene=WBGene00013643	109	479	0.227557411273486
>Y105C5A.26_gene=WBGene00044263	10	55	0.181818181818182
>Y105C5A.508_gene=WBGene00077752	101	148	0.682432432432432
>Y105C5A.1268_gene=WBGene00185102	1	60	0.0166666666666667
>Y105C5A.1269_gene=WBGene00194645	0	155	0
>Y105C5A.1270_gene=WBGene00194646	0	112	0
>Y105C5A.1272_gene=WBGene00194913	0	76	0
>Y105C5A.1273_gene=WBGene00194931	4	66	0.0606060606060606
>Y105C5A.1274_gene=WBGene00194951	63	63	1
>Y105C5A.1285_gene=WBGene00220254	0	23	0
>Y105C5B.1_gene=WBGene00013645	1	312	0.00320512820512821
>Y105C5B.2a_gene=WBGene00001549	1	1035	0.000966183574879227
>Y105C5B.2b_gene=WBGene00001549	1	982	0.0010183299389002
>Y105C5B.3_gene=WBGene00013646	5	419	0.0119331742243437
>Y105C5B.4_gene=WBGene00005725	0	331	0
>Y105C5B.5a_gene=WBGene00013647	1	128	0.0078125
>Y105C5B.6a_gene=WBGene00005726	0	334	0
>Y105C5B.6b_gene=WBGene00005726	0	214	0
>Y105C5B.6c_gene=WBGene00005726	0	340	0
>Y105C5B.6d_gene=WBGene00005726	0	220	0
>Y105C5B.8a_gene=WBGene00013649	7	361	0.0193905817174515
>Y105C5B.8b_gene=WBGene00013649	0	335	0
>Y105C5B.9_gene=WBGene00013650	10	289	0.0346020761245675
>Y105C5B.10_gene=WBGene00005727	0	338	0
>Y105C5B.11a_gene=WBGene00013651	76	584	0.13013698630137
>Y105C5B.11b_gene=WBGene00013651	70	773	0.0905562742561449
>Y105C5B.13_gene=WBGene00004816	38	193	0.196891191709845
>Y105C5B.14_gene=WBGene00013653	1	205	0.0048780487804878
>Y105C5B.15a_gene=WBGene00013654	11	418	0.0263157894736842
>Y105C5B.15b_gene=WBGene00013654	11	365	0.0301369863013699
>Y105C5B.16a_gene=WBGene00013655	0	401	0
>Y105C5B.16b_gene=WBGene00013655	0	103	0
>Y105C5B.17_gene=WBGene00013656	0	187	0
>Y105C5B.18_gene=WBGene00013657	0	190	0
>Y105C5B.19_gene=WBGene00013658	53	485	0.109278350515464
>Y105C5B.20_gene=WBGene00013659	59	223	0.26457399103139
>Y105C5B.21a_gene=WBGene00002175	491	1255	0.391235059760956
>Y105C5B.21b_gene=WBGene00002175	335	1085	0.308755760368664
>Y105C5B.21c_gene=WBGene00002175	432	1182	0.365482233502538
>Y105C5B.21d_gene=WBGene00002175	272	1012	0.268774703557312
>Y105C5B.21e_gene=WBGene00002175	490	1257	0.389817024661893
>Y105C5B.21f_gene=WBGene00002175	431	1184	0.36402027027027
>Y105C5B.21g_gene=WBGene00002175	334	1087	0.307267709291628
>Y105C5B.21h_gene=WBGene00002175	271	1014	0.267258382642998
>Y105C5B.25a_gene=WBGene00013662	8	463	0.0172786177105832
>Y105C5B.25b_gene=WBGene00013662	0	388	0
>Y105C5B.28a_gene=WBGene00001604	37	389	0.0951156812339332
>Y105C5B.28b_gene=WBGene00001604	36	386	0.0932642487046632
>Y105C5B.28c_gene=WBGene00001604	21	264	0.0795454545454545
>Y105C5B.29_gene=WBGene00013665	23	106	0.216981132075472
>Y105C5B.1413_gene=WBGene00194929	91	155	0.587096774193548
>Y105C5B.1418_gene=WBGene00219478	3	70	0.0428571428571429
>Y105E8A.1a_gene=WBGene00013666	14	133	0.105263157894737
>Y105E8A.1b_gene=WBGene00013666	164	213	0.769953051643192
>Y105E8A.2_gene=WBGene00013667	70	536	0.130597014925373
>Y105E8A.3_gene=WBGene00013668	51	747	0.0682730923694779
>Y105E8A.4_gene=WBGene00001156	10	257	0.0389105058365759
>Y105E8A.5_gene=WBGene00000241	0	577	0
>Y105E8A.6_gene=WBGene00006824	238	351	0.678062678062678
>Y105E8A.7a_gene=WBGene00002977	55	907	0.0606394707828004
>Y105E8A.7b_gene=WBGene00002977	12	841	0.014268727705113
>Y105E8A.7c_gene=WBGene00001147	0	72	0
>Y105E8A.7d_gene=WBGene00001147	0	79	0
>Y105E8A.7e_gene=WBGene00002977	22	370	0.0594594594594595
>Y105E8A.8_gene=WBGene00013669	83	450	0.184444444444444
>Y105E8A.9_gene=WBGene00000158	91	830	0.109638554216867
>Y105E8A.10a_gene=WBGene00013670	47	960	0.0489583333333333
>Y105E8A.10b_gene=WBGene00013670	51	931	0.0547798066595059
>Y105E8A.10c_gene=WBGene00013670	53	923	0.057421451787649
>Y105E8A.11_gene=WBGene00013671	0	107	0
>Y105E8A.12a_gene=WBGene00013672	113	1122	0.100713012477718
>Y105E8A.12b_gene=WBGene00013672	114	1046	0.108986615678776
>Y105E8A.13a_gene=WBGene00013673	13	254	0.0511811023622047
>Y105E8A.13b_gene=WBGene00013673	20	148	0.135135135135135
>Y105E8A.14_gene=WBGene00013674	49	225	0.217777777777778
>Y105E8A.16_gene=WBGene00004489	17	118	0.144067796610169
>Y105E8A.17a_gene=WBGene00013676	182	487	0.373716632443532
>Y105E8A.17b_gene=WBGene00013676	173	489	0.353783231083845
>Y105E8A.19_gene=WBGene00013677	58	723	0.0802213001383126
>Y105E8A.20a_gene=WBGene00013678	0	407	0
>Y105E8A.20b_gene=WBGene00013678	0	525	0
>Y105E8A.21a_gene=WBGene00013679	107	935	0.114438502673797
>Y105E8A.21b_gene=WBGene00013679	32	212	0.150943396226415
>Y105E8A.22_gene=WBGene00001365	10	291	0.0343642611683849
>Y105E8A.23a_gene=WBGene00013680	42	1139	0.0368744512730465
>Y105E8A.23b_gene=WBGene00013680	42	1157	0.0363007778738116
>Y105E8A.25a_gene=WBGene00013682	902	1506	0.598937583001328
>Y105E8A.25b_gene=WBGene00013682	965	1620	0.595679012345679
>Y105E8A.25c_gene=WBGene00013682	498	1081	0.460684551341351
>Y105E8A.25d_gene=WBGene00013682	305	892	0.341928251121076
>Y105E8A.25e_gene=WBGene00013682	302	864	0.349537037037037
>Y105E8A.25f_gene=WBGene00013682	424	1007	0.421052631578947
>Y105E8A.25g_gene=WBGene00013682	826	1407	0.587064676616915
>Y105E8A.26a_gene=WBGene00013683	491	1164	0.421821305841924
>Y105E8A.26b_gene=WBGene00013683	452	1125	0.401777777777778
>Y105E8A.26c_gene=WBGene00013683	468	1132	0.413427561837456
>Y105E8A.26d_gene=WBGene00013683	474	1040	0.455769230769231
>Y105E8A.27_gene=WBGene00013684	0	261	0
>Y105E8A.28_gene=WBGene00013685	124	226	0.548672566371681
>Y105E8A.32_gene=WBGene00044264	6	121	0.0495867768595041
>Y105E8B.1a_gene=WBGene00002978	185	285	0.649122807017544
>Y105E8B.1b_gene=WBGene00002978	87	194	0.448453608247423
>Y105E8B.1c_gene=WBGene00002978	145	257	0.56420233463035
>Y105E8B.1d_gene=WBGene00002978	183	285	0.642105263157895
>Y105E8B.1e_gene=WBGene00002978	145	257	0.56420233463035
>Y105E8B.1f_gene=WBGene00002978	101	152	0.664473684210526
>Y105E8B.1g_gene=WBGene00002978	159	285	0.557894736842105
>Y105E8B.1i_gene=WBGene00002978	63	194	0.324742268041237
>Y105E8B.1j_gene=WBGene00002978	56	156	0.358974358974359
>Y105E8B.1k_gene=WBGene00002978	144	257	0.560311284046693
>Y105E8B.1l_gene=WBGene00002978	150	257	0.583657587548638
>Y105E8B.1m_gene=WBGene00002978	88	194	0.45360824742268
>Y105E8B.1n_gene=WBGene00002978	57	156	0.365384615384615
>Y105E8B.1o_gene=WBGene00002978	159	285	0.557894736842105
>Y105E8B.1p_gene=WBGene00002978	156	285	0.547368421052632
>Y105E8B.1q_gene=WBGene00002978	160	285	0.56140350877193
>Y105E8B.1r_gene=WBGene00002978	195	285	0.684210526315789
>Y105E8B.1s_gene=WBGene00002978	187	285	0.656140350877193
>Y105E8B.1t_gene=WBGene00002978	140	257	0.544747081712062
>Y105E8B.2a_gene=WBGene00013687	71	687	0.10334788937409
>Y105E8B.2b_gene=WBGene00013687	36	340	0.105882352941176
>Y105E8B.3_gene=WBGene00013688	151	530	0.284905660377358
>Y105E8B.4_gene=WBGene00013689	28	403	0.0694789081885856
>Y105E8B.5_gene=WBGene00013690	0	215	0
>Y105E8B.6_gene=WBGene00013691	70	72	0.972222222222222
>Y105E8B.7_gene=WBGene00013692	68	270	0.251851851851852
>Y105E8B.8a_gene=WBGene00001334	63	479	0.131524008350731
>Y105E8B.8b_gene=WBGene00001334	46	340	0.135294117647059
>Y105E8B.8c_gene=WBGene00001334	114	514	0.221789883268482
>Y105E8B.8e_gene=WBGene00001334	22	251	0.0876494023904383
>Y105E8B.9_gene=WBGene00013693	5	629	0.00794912559618442
>Y105E8B.11_gene=WBGene00044265	19	67	0.283582089552239
>Y106G6A.1_gene=WBGene00013694	62	431	0.14385150812065
>Y106G6A.2a_gene=WBGene00013695	56	429	0.130536130536131
>Y106G6A.2c_gene=WBGene00013695	11	348	0.0316091954022989
>Y106G6A.2d_gene=WBGene00013695	11	271	0.040590405904059
>Y106G6A.4_gene=WBGene00013696	18	201	0.0895522388059701
>Y106G6A.5a_gene=WBGene00013697	6	211	0.028436018957346
>Y106G6A.5b_gene=WBGene00013697	5	180	0.0277777777777778
>Y106G6D.1_gene=WBGene00013698	46	240	0.191666666666667
>Y106G6D.2_gene=WBGene00013699	52	249	0.208835341365462
>Y106G6D.3_gene=WBGene00013700	559	574	0.973867595818815
>Y106G6D.4_gene=WBGene00013701	67	437	0.153318077803204
>Y106G6D.5a_gene=WBGene00014965	27	677	0.0398818316100443
>Y106G6D.5b_gene=WBGene00014965	27	586	0.0460750853242321
>Y106G6D.6_gene=WBGene00013702	0	131	0
>Y106G6D.7_gene=WBGene00013703	631	949	0.66491043203372
>Y106G6D.8_gene=WBGene00013704	0	125	0
>Y106G6E.1_gene=WBGene00013705	11	382	0.0287958115183246
>Y106G6E.4_gene=WBGene00013708	0	207	0
>Y106G6E.5a_gene=WBGene00000426	22	732	0.0300546448087432
>Y106G6E.5b_gene=WBGene00000426	22	739	0.0297699594046008
>Y106G6E.6_gene=WBGene00013709	69	408	0.169117647058824
>Y106G6E.8_gene=WBGene00219498	30	60	0.5
>Y106G6G.1_gene=WBGene00013710	83	369	0.224932249322493
>Y106G6G.2_gene=WBGene00013711	55	1656	0.0332125603864734
>Y106G6G.3_gene=WBGene00013712	30	130	0.230769230769231
>Y106G6G.4_gene=WBGene00013713	227	316	0.718354430379747
>Y106G6H.1_gene=WBGene00013716	92	454	0.202643171806167
>Y106G6H.2_gene=WBGene00003902	225	647	0.347758887171561
>Y106G6H.3a_gene=WBGene00004444	5	116	0.0431034482758621
>Y106G6H.3c_gene=WBGene00004444	0	95	0
>Y106G6H.4_gene=WBGene00013717	45	235	0.191489361702128
>Y106G6H.5_gene=WBGene00013718	33	856	0.0385514018691589
>Y106G6H.6a_gene=WBGene00013719	52	406	0.12807881773399
>Y106G6H.6b_gene=WBGene00013719	46	369	0.124661246612466
>Y106G6H.6c_gene=WBGene00013719	68	303	0.224422442244224
>Y106G6H.6d_gene=WBGene00013719	60	340	0.176470588235294
>Y106G6H.6e_gene=WBGene00013719	20	275	0.0727272727272727
>Y106G6H.6f_gene=WBGene00013719	20	238	0.0840336134453782
>Y106G6H.6g_gene=WBGene00013719	7	304	0.0230263157894737
>Y106G6H.6h_gene=WBGene00013719	6	341	0.0175953079178886
>Y106G6H.7_gene=WBGene00004753	73	894	0.08165548098434
>Y106G6H.8_gene=WBGene00013720	0	157	0
>Y106G6H.9_gene=WBGene00013721	0	168	0
>Y106G6H.12a_gene=WBGene00001112	232	925	0.250810810810811
>Y106G6H.12b_gene=WBGene00001112	178	770	0.231168831168831
>Y106G6H.12c_gene=WBGene00001112	64	609	0.105090311986864
>Y106G6H.13_gene=WBGene00013723	22	139	0.158273381294964
>Y106G6H.14_gene=WBGene00013724	54	221	0.244343891402715
>Y106G6H.15_gene=WBGene00013725	31	244	0.127049180327869
>Y106G6H.16_gene=WBGene00013726	5	138	0.036231884057971
>Y108F1.5_gene=WBGene00022433	0	148	0
>Y108G3AL.1a_gene=WBGene00000838	71	778	0.0912596401028278
>Y108G3AL.1b_gene=WBGene00000838	61	718	0.084958217270195
>Y108G3AL.1c_gene=WBGene00000838	65	241	0.269709543568465
>Y108G3AL.1d_gene=WBGene00000838	14	114	0.12280701754386
>Y108G3AL.2_gene=WBGene00022434	109	328	0.332317073170732
>Y108G3AL.3a_gene=WBGene00022435	459	686	0.669096209912536
>Y108G3AL.3b_gene=WBGene00022435	450	559	0.805008944543828
>Y108G3AL.7a_gene=WBGene00044689	974	1646	0.591737545565006
>Y108G3AL.7b_gene=WBGene00044689	977	1649	0.592480291085506
>Y108G3AL.7c_gene=WBGene00044689	982	1602	0.612983770287141
>Y108G3AL.7d_gene=WBGene00044689	979	1599	0.612257661038149
>Y108G3AL.7e_gene=WBGene00044689	721	986	0.731237322515213
>Y108G3AL.7f_gene=WBGene00044689	718	983	0.730417090539166
>Y108G3AL.7g_gene=WBGene00044689	385	411	0.936739659367397
>Y108G3AL.7h_gene=WBGene00044689	382	408	0.936274509803922
>Y108G3AL.7i_gene=WBGene00044689	58	115	0.504347826086956
>Y110A2AL.1_gene=WBGene00022438	8	143	0.0559440559440559
>Y110A2AL.2_gene=WBGene00022439	55	484	0.113636363636364
>Y110A2AL.3_gene=WBGene00022440	0	114	0
>Y110A2AL.4a_gene=WBGene00022441	0	182	0
>Y110A2AL.4b_gene=WBGene00022441	3	164	0.0182926829268293
>Y110A2AL.5_gene=WBGene00022442	0	247	0
>Y110A2AL.6_gene=WBGene00022443	10	161	0.062111801242236
>Y110A2AL.7_gene=WBGene00022444	0	163	0
>Y110A2AL.8a_gene=WBGene00004210	129	1359	0.0949227373068433
>Y110A2AL.8b_gene=WBGene00004210	134	1362	0.0983847283406755
>Y110A2AL.8c_gene=WBGene00004210	118	1368	0.0862573099415205
>Y110A2AL.9_gene=WBGene00022445	0	141	0
>Y110A2AL.10_gene=WBGene00022446	4	112	0.0357142857142857
>Y110A2AL.12a_gene=WBGene00022447	1	497	0.00201207243460765
>Y110A2AL.12b_gene=WBGene00022447	0	243	0
>Y110A2AL.13_gene=WBGene00022448	37	162	0.228395061728395
>Y110A2AL.14_gene=WBGene00005020	9	331	0.027190332326284
>Y110A2AM.3a_gene=WBGene00022450	30	239	0.125523012552301
>Y110A2AM.3b_gene=WBGene00022450	21	197	0.106598984771574
>Y110A2AR.1_gene=WBGene00022452	71	252	0.281746031746032
>Y110A2AR.2a_gene=WBGene00006710	0	219	0
>Y110A2AR.2b_gene=WBGene00006710	32	229	0.139737991266376
>Y110A2AR.2c_gene=WBGene00006710	234	350	0.668571428571429
>Y110A2AR.2d_gene=WBGene00006710	252	541	0.465804066543438
>Y110A2AR.2e_gene=WBGene00006710	60	240	0.25
>Y110A2AR.2f_gene=WBGene00006710	270	552	0.489130434782609
>Y110A2AR.2g_gene=WBGene00006710	19	40	0.475
>Y110A2AR.2h_gene=WBGene00006710	48	51	0.941176470588235
>Y110A2AR.2i_gene=WBGene00006710	252	363	0.694214876033058
>Y110A2AR.3a_gene=WBGene00022453	82	237	0.345991561181435
>Y110A2AR.3b_gene=WBGene00022453	12	70	0.171428571428571
>Y110A7A.1a_gene=WBGene00001833	547	1725	0.317101449275362
>Y110A7A.1b_gene=WBGene00001833	489	1759	0.277998862990335
>Y110A7A.2_gene=WBGene00022454	100	336	0.297619047619048
>Y110A7A.3_gene=WBGene00006797	21	503	0.0417495029821074
>Y110A7A.4_gene=WBGene00022455	1	313	0.00319488817891374
>Y110A7A.5_gene=WBGene00003475	19	589	0.032258064516129
>Y110A7A.6a_gene=WBGene00022456	29	451	0.0643015521064302
>Y110A7A.6b_gene=WBGene00022456	38	436	0.0871559633027523
>Y110A7A.7_gene=WBGene00022457	6	313	0.0191693290734824
>Y110A7A.8_gene=WBGene00022458	183	505	0.362376237623762
>Y110A7A.9a_gene=WBGene00022459	44	1020	0.0431372549019608
>Y110A7A.9b_gene=WBGene00022459	40	909	0.044004400440044
>Y110A7A.10_gene=WBGene00000001	97	523	0.18546845124283
>Y110A7A.11_gene=WBGene00022460	32	255	0.125490196078431
>Y110A7A.12_gene=WBGene00004959	0	502	0
>Y110A7A.13_gene=WBGene00000502	27	322	0.0838509316770186
>Y110A7A.14_gene=WBGene00003924	17	251	0.0677290836653386
>Y110A7A.15a_gene=WBGene00022462	41	482	0.0850622406639004
>Y110A7A.15b_gene=WBGene00022462	11	66	0.166666666666667
>Y110A7A.16_gene=WBGene00022463	39	1212	0.0321782178217822
>Y110A7A.17a_gene=WBGene00003132	259	789	0.328263624841572
>Y110A7A.17b_gene=WBGene00003132	260	791	0.328697850821745
>Y110A7A.18_gene=WBGene00004094	126	976	0.129098360655738
>Y110A7A.19_gene=WBGene00002804	24	665	0.0360902255639098
>Y110A7A.20_gene=WBGene00022465	22	130	0.169230769230769
>Y110A7A.21_gene=WBGene00045212	0	169	0
>Y111B2A.1_gene=WBGene00013727	3	386	0.0077720207253886
>Y111B2A.2_gene=WBGene00013728	1	87	0.0114942528735632
>Y111B2A.3_gene=WBGene00013729	111	719	0.154381084840056
>Y111B2A.4a_gene=WBGene00013730	727	1329	0.547027840481565
>Y111B2A.8a_gene=WBGene00013732	235	583	0.403087478559177
>Y111B2A.8b_gene=WBGene00013732	79	373	0.211796246648794
>Y111B2A.8c_gene=WBGene00013732	314	725	0.433103448275862
>Y111B2A.8d_gene=WBGene00013732	322	722	0.445983379501385
>Y111B2A.8e_gene=WBGene00013732	79	457	0.172866520787746
>Y111B2A.8f_gene=WBGene00013732	396	802	0.493765586034913
>Y111B2A.8g_gene=WBGene00013732	107	484	0.221074380165289
>Y111B2A.10a_gene=WBGene00013734	132	431	0.306264501160093
>Y111B2A.10b_gene=WBGene00013734	48	313	0.153354632587859
>Y111B2A.11_gene=WBGene00007030	446	796	0.560301507537688
>Y111B2A.12a_gene=WBGene00013735	78	418	0.186602870813397
>Y111B2A.12b_gene=WBGene00013735	28	225	0.124444444444444
>Y111B2A.13_gene=WBGene00013736	2	114	0.0175438596491228
>Y111B2A.14a_gene=WBGene00004161	889	1417	0.627381792519407
>Y111B2A.14b_gene=WBGene00004161	919	1447	0.635107118175536
>Y111B2A.14c_gene=WBGene00004161	921	1450	0.635172413793103
>Y111B2A.14d_gene=WBGene00004161	891	1420	0.627464788732394
>Y111B2A.14e_gene=WBGene00004161	792	1257	0.630071599045346
>Y111B2A.14f_gene=WBGene00004161	762	1227	0.621026894865526
>Y111B2A.14g_gene=WBGene00004161	790	1254	0.629984051036683
>Y111B2A.14h_gene=WBGene00004161	760	1224	0.620915032679739
>Y111B2A.14i_gene=WBGene00004161	658	1067	0.61668228678538
>Y111B2A.14j_gene=WBGene00004161	628	1037	0.605593056894889
>Y111B2A.14k_gene=WBGene00004161	656	1064	0.616541353383459
>Y111B2A.14l_gene=WBGene00004161	626	1034	0.60541586073501
>Y111B2A.14m_gene=WBGene00004161	566	591	0.957698815566836
>Y111B2A.14n_gene=WBGene00004161	536	561	0.955436720142603
>Y111B2A.14o_gene=WBGene00004161	388	388	1
>Y111B2A.14p_gene=WBGene00004161	173	173	1
>Y111B2A.14r_gene=WBGene00004161	112	112	1
>Y111B2A.14s_gene=WBGene00004161	411	816	0.503676470588235
>Y111B2A.15_gene=WBGene00013737	30	381	0.078740157480315
>Y111B2A.16_gene=WBGene00006389	128	237	0.540084388185654
>Y111B2A.17_gene=WBGene00013738	49	779	0.0629011553273428
>Y111B2A.18_gene=WBGene00004700	172	259	0.664092664092664
>Y111B2A.19a_gene=WBGene00013739	41	513	0.0799220272904483
>Y111B2A.19b_gene=WBGene00013739	41	361	0.113573407202216
>Y111B2A.20a_gene=WBGene00013740	9	341	0.0263929618768328
>Y111B2A.20b_gene=WBGene00013740	20	47	0.425531914893617
>Y111B2A.21_gene=WBGene00013741	0	139	0
>Y111B2A.22a_gene=WBGene00007027	1133	2396	0.472871452420701
>Y111B2A.22b_gene=WBGene00007027	862	1883	0.457780138077536
>Y111B2A.22c_gene=WBGene00007027	666	875	0.761142857142857
>Y111B2A.22d_gene=WBGene00007027	1038	2250	0.461333333333333
>Y111B2A.24_gene=WBGene00013742	222	571	0.388791593695271
>Y113G7A.1_gene=WBGene00005440	0	326	0
>Y113G7A.3_gene=WBGene00004754	80	822	0.097323600973236
>Y113G7A.4a_gene=WBGene00003566	52	881	0.0590238365493757
>Y113G7A.4b_gene=WBGene00003566	52	874	0.0594965675057208
>Y113G7A.5_gene=WBGene00013746	38	539	0.0705009276437848
>Y113G7A.6a_gene=WBGene00006652	240	392	0.612244897959184
>Y113G7A.6b_gene=WBGene00006652	191	339	0.563421828908555
>Y113G7A.6c_gene=WBGene00006652	202	355	0.569014084507042
>Y113G7A.6d_gene=WBGene00006652	228	380	0.6
>Y113G7A.8a_gene=WBGene00001485	28	586	0.0477815699658703
>Y113G7A.8b_gene=WBGene00001485	25	589	0.0424448217317487
>Y113G7A.9a_gene=WBGene00000940	3	312	0.00961538461538462
>Y113G7A.9b_gene=WBGene00000940	0	99	0
>Y113G7A.10_gene=WBGene00013747	73	301	0.242524916943522
>Y113G7A.11_gene=WBGene00013748	41	413	0.099273607748184
>Y113G7A.12_gene=WBGene00013749	101	134	0.753731343283582
>Y113G7A.13_gene=WBGene00013750	156	415	0.375903614457831
>Y113G7A.14_gene=WBGene00013751	30	205	0.146341463414634
>Y113G7A.15a_gene=WBGene00013752	0	111	0
>Y113G7A.15b_gene=WBGene00013752	0	90	0
>Y113G7A.16_gene=WBGene00013753	122	152	0.802631578947368
>Y113G7A.22_gene=WBGene00206510	31	31	1
>Y113G7B.1a_gene=WBGene00013754	0	236	0
>Y113G7B.1b_gene=WBGene00013754	0	333	0
>Y113G7B.2_gene=WBGene00005427	0	332	0
>Y113G7B.3_gene=WBGene00013755	0	320	0
>Y113G7B.4_gene=WBGene00013756	6	315	0.019047619047619
>Y113G7B.5a_gene=WBGene00001482	4	313	0.012779552715655
>Y113G7B.5b_gene=WBGene00001482	4	328	0.0121951219512195
>Y113G7B.6_gene=WBGene00013757	1	310	0.0032258064516129
>Y113G7B.7_gene=WBGene00013758	0	315	0
>Y113G7B.8_gene=WBGene00013759	0	266	0
>Y113G7B.9_gene=WBGene00013760	0	296	0
>Y113G7B.11_gene=WBGene00013761	7	159	0.0440251572327044
>Y113G7B.12_gene=WBGene00013762	327	989	0.330637007077856
>Y113G7B.15_gene=WBGene00013764	96	363	0.264462809917355
>Y113G7B.16_gene=WBGene00013765	39	490	0.0795918367346939
>Y113G7B.17_gene=WBGene00013766	19	349	0.0544412607449857
>Y113G7B.18a_gene=WBGene00007017	54	665	0.081203007518797
>Y113G7B.18b_gene=WBGene00007017	54	668	0.0808383233532934
>Y113G7B.23a_gene=WBGene00004203	504	790	0.637974683544304
>Y113G7B.23b_gene=WBGene00004203	430	686	0.626822157434402
>Y113G7B.23c_gene=WBGene00004203	507	793	0.639344262295082
>Y113G7B.23d_gene=WBGene00004203	433	689	0.62844702467344
>Y113G7B.23e_gene=WBGene00004203	359	520	0.690384615384615
>Y113G7B.23f_gene=WBGene00004203	362	523	0.692160611854684
>Y113G7B.23g_gene=WBGene00004203	351	447	0.785234899328859
>Y113G7B.23h_gene=WBGene00004203	354	450	0.786666666666667
>Y113G7B.24a_gene=WBGene00013768	32	225	0.142222222222222
>Y113G7B.24b_gene=WBGene00013768	0	96	0
>Y113G7B.24c_gene=WBGene00013768	7	74	0.0945945945945946
>Y113G7B.27a_gene=WBGene00195241	17	67	0.253731343283582
>Y113G7B.27b_gene=WBGene00195241	0	39	0
>Y113G7B.28_gene=WBGene00195242	0	47	0
>Y113G7C.1_gene=WBGene00013771	432	1495	0.288963210702341
>Y116A8A.2_gene=WBGene00013773	4	170	0.0235294117647059
>Y116A8A.3_gene=WBGene00013774	16	205	0.0780487804878049
>Y116A8A.4_gene=WBGene00013775	136	442	0.307692307692308
>Y116A8A.6_gene=WBGene00013776	146	449	0.325167037861915
>Y116A8A.7_gene=WBGene00013777	4	168	0.0238095238095238
>Y116A8A.8_gene=WBGene00013778	0	312	0
>Y116A8A.9a_gene=WBGene00003130	106	445	0.238202247191011
>Y116A8A.9b_gene=WBGene00003130	84	469	0.17910447761194
>Y116A8A.9c_gene=WBGene00003130	106	254	0.417322834645669
>Y116A8A.150a_gene=WBGene00219241	38	60	0.633333333333333
>Y116A8A.150b_gene=WBGene00219241	32	54	0.592592592592593
>Y116A8B.1_gene=WBGene00013779	2	121	0.0165289256198347
>Y116A8B.4_gene=WBGene00013781	67	93	0.720430107526882
>Y116A8B.5_gene=WBGene00013782	36	441	0.0816326530612245
>Y116A8C.3_gene=WBGene00013784	0	151	0
>Y116A8C.4_gene=WBGene00013785	12	715	0.0167832167832168
>Y116A8C.5_gene=WBGene00013786	6	568	0.0105633802816901
>Y116A8C.9a_gene=WBGene00013789	89	423	0.210401891252955
>Y116A8C.9b_gene=WBGene00013789	90	176	0.511363636363636
>Y116A8C.10b_gene=WBGene00013790	26	249	0.104417670682731
>Y116A8C.11_gene=WBGene00013791	44	282	0.156028368794326
>Y116A8C.12_gene=WBGene00000184	0	176	0
>Y116A8C.13a_gene=WBGene00013792	147	834	0.176258992805755
>Y116A8C.13b_gene=WBGene00013792	130	721	0.180305131761442
>Y116A8C.14a_gene=WBGene00004402	86	862	0.0997679814385151
>Y116A8C.14b_gene=WBGene00004402	0	543	0
>Y116A8C.16a_gene=WBGene00004403	489	1204	0.406146179401993
>Y116A8C.16b_gene=WBGene00004403	3	146	0.0205479452054795
>Y116A8C.16c_gene=WBGene00004403	488	1206	0.404643449419569
>Y116A8C.16d_gene=WBGene00004403	0	117	0
>Y116A8C.16e_gene=WBGene00004403	249	889	0.280089988751406
>Y116A8C.16f_gene=WBGene00004403	22	607	0.0362438220757825
>Y116A8C.17_gene=WBGene00013794	24	206	0.116504854368932
>Y116A8C.18_gene=WBGene00013795	60	407	0.147420147420147
>Y116A8C.19_gene=WBGene00013796	9	197	0.0456852791878173
>Y116A8C.20_gene=WBGene00013797	27	202	0.133663366336634
>Y116A8C.21_gene=WBGene00013798	6	285	0.0210526315789474
>Y116A8C.22_gene=WBGene00013799	158	287	0.550522648083624
>Y116A8C.23_gene=WBGene00013800	43	265	0.162264150943396
>Y116A8C.24a_gene=WBGene00013801	67	522	0.128352490421456
>Y116A8C.24b_gene=WBGene00013801	63	529	0.119092627599244
>Y116A8C.25a_gene=WBGene00013802	4	309	0.0129449838187702
>Y116A8C.25b_gene=WBGene00013802	10	288	0.0347222222222222
>Y116A8C.25c_gene=WBGene00013802	14	215	0.0651162790697674
>Y116A8C.25d_gene=WBGene00013802	12	282	0.0425531914893617
>Y116A8C.25e_gene=WBGene00013802	18	261	0.0689655172413793
>Y116A8C.25f_gene=WBGene00013802	22	188	0.117021276595745
