Gene	# disorder	gene size	disorder / size 
>lcl|NC_000913.3_cds_YP_001165307.1_212	0	161	0
>lcl|NC_000913.3_cds_213	0	114	0
>lcl|NC_000913.3_cds_214	0	64	0
>lcl|NC_000913.3_cds_NP_414754.1_215	0	258	0
>lcl|NC_000913.3_cds_NP_414757.1_218	0	194	0
>lcl|NC_000913.3_cds_NP_414760.1_221	0	94	0
>lcl|NC_000913.3_cds_NP_414761.1_222	0	88	0
>lcl|NC_000913.3_cds_NP_414763.1_224	0	167	0
>lcl|NC_000913.3_cds_NP_414769.1_230	0	152	0
>lcl|NC_000913.3_cds_NP_414773.1_234	0	154	0
>lcl|NC_000913.3_cds_NP_414779.1_243	0	115	0
>lcl|NC_000913.3_cds_YP_588435.1_245	0	75	0
>lcl|NC_000913.3_cds_NP_414784.1_249	0	157	0
>lcl|NC_000913.3_cds_NP_414788.1_253	0	299	0
>lcl|NC_000913.3_cds_NP_414795.1_259	0	312	0
>lcl|NC_000913.3_cds_YP_009518742.1_264	0	118	0
>lcl|NC_000913.3_cds_NP_414804.1_268	0	462	0
>lcl|NC_000913.3_cds_NP_414807.1_271	0	336	0
>lcl|NC_000913.3_cds_YP_009518743.1_272	0	44	0
>lcl|NC_000913.3_cds_NP_414811.1_276	0	210	0
>lcl|NC_000913.3_cds_YP_009518745.1_279	0	76	0
>lcl|NC_000913.3_cds_YP_009518746.1_282	0	138	0
>lcl|NC_000913.3_cds_NP_414822.1_288	0	111	0
>lcl|NC_000913.3_cds_NP_414828.1_294	0	198	0
>lcl|NC_000913.3_cds_YP_002791238.1_298	0	35	0
>lcl|NC_000913.3_cds_299	0	31	0
>lcl|NC_000913.3_cds_NP_414833.1_302	0	290	0
>lcl|NC_000913.3_cds_303	0	230	0
>lcl|NC_000913.3_cds_NP_414837.2_305	0	80	0
>lcl|NC_000913.3_cds_NP_414840.1_308	0	241	0
>lcl|NC_000913.3_cds_NP_414844.1_311	0	224	0
>lcl|NC_000913.3_cds_YP_009518747.1_316	0	26	0
>lcl|NC_000913.3_cds_NP_414849.1_317	0	364	0
>lcl|NC_000913.3_cds_NP_414851.1_319	0	167	0
>lcl|NC_000913.3_cds_NP_414852.1_320	0	203	0
>lcl|NC_000913.3_cds_NP_414853.1_321	0	289	0
>lcl|NC_000913.3_cds_YP_009518748.1_324	0	100	0
>lcl|NC_000913.3_cds_NP_414860.1_328	0	273	0
>lcl|NC_000913.3_cds_NP_414862.1_330	0	225	0
>lcl|NC_000913.3_cds_NP_414870.1_337	0	421	0
>lcl|NC_000913.3_cds_NP_414872.3_339	0	301	0
>lcl|NC_000913.3_cds_NP_414874.1_341	0	158	0
>lcl|NC_000913.3_cds_NP_414875.1_342	0	386	0
>lcl|NC_000913.3_cds_NP_414877.1_344	0	419	0
>lcl|NC_000913.3_cds_NP_414892.1_359	0	259	0
>lcl|NC_000913.3_cds_NP_414897.1_363	0	400	0
>lcl|NC_000913.3_cds_YP_009518749.1_364	0	41	0
>lcl|NC_000913.3_cds_NP_414900.1_367	0	257	0
>lcl|NC_000913.3_cds_NP_414901.1_368	0	277	0
>lcl|NC_000913.3_cds_NP_414906.1_372	0	290	0
>lcl|NC_000913.3_cds_NP_414909.2_374	0	209	0
>lcl|NC_000913.3_cds_NP_414911.1_376	0	408	0
>lcl|NC_000913.3_cds_NP_414913.1_378	0	104	0
>lcl|NC_000913.3_cds_NP_414924.1_389	0	227	0
>lcl|NC_000913.3_cds_NP_414925.1_390	0	96	0
>lcl|NC_000913.3_cds_NP_414930.3_395	0	396	0
>lcl|NC_000913.3_cds_NP_414935.1_400	0	441	0
>lcl|NC_000913.3_cds_NP_414936.1_401	0	459	0
>lcl|NC_000913.3_cds_NP_414938.1_403	0	195	0
>lcl|NC_000913.3_cds_NP_414945.1_410	0	296	0
>lcl|NC_000913.3_cds_NP_414947.1_412	0	151	0
>lcl|NC_000913.3_cds_NP_414950.1_415	0	141	0
>lcl|NC_000913.3_cds_NP_414951.1_416	0	327	0
>lcl|NC_000913.3_cds_NP_414952.1_417	0	174	0
>lcl|NC_000913.3_cds_NP_414957.1_422	0	484	0
>lcl|NC_000913.3_cds_NP_414958.4_423	0	198	0
>lcl|NC_000913.3_cds_NP_414960.2_425	0	165	0
>lcl|NC_000913.3_cds_NP_414961.4_426	0	456	0
>lcl|NC_000913.3_cds_NP_414962.1_427	0	298	0
>lcl|NC_000913.3_cds_NP_414963.1_428	0	111	0
>lcl|NC_000913.3_cds_NP_414964.1_429	0	206	0
>lcl|NC_000913.3_cds_NP_414965.1_430	0	665	0
>lcl|NC_000913.3_cds_NP_414967.1_432	0	493	0
>lcl|NC_000913.3_cds_NP_414969.4_434	0	107	0
>lcl|NC_000913.3_cds_NP_414977.1_442	0	134	0
>lcl|NC_000913.3_cds_NP_414980.2_445	0	274	0
>lcl|NC_000913.3_cds_NP_414981.4_446	0	154	0
>lcl|NC_000913.3_cds_NP_414984.1_449	0	114	0
>lcl|NC_000913.3_cds_NP_414991.4_456	0	158	0
>lcl|NC_000913.3_cds_NP_414992.1_457	0	185	0
>lcl|NC_000913.3_cds_NP_414993.1_458	0	74	0
>lcl|NC_000913.3_cds_NP_414994.1_459	0	126	0
>lcl|NC_000913.3_cds_NP_415000.1_465	0	177	0
>lcl|NC_000913.3_cds_NP_415001.1_466	0	127	0
>lcl|NC_000913.3_cds_NP_415002.1_467	0	185	0
>lcl|NC_000913.3_cds_NP_415005.1_471	0	203	0
>lcl|NC_000913.3_cds_NP_415012.1_478	0	408	0
>lcl|NC_000913.3_cds_NP_415015.1_481	0	266	0
>lcl|NC_000913.3_cds_NP_415021.2_488	0	154	0
>lcl|NC_000913.3_cds_NP_415024.4_491	0	261	0
>lcl|NC_000913.3_cds_NP_415031.1_498	0	124	0
>lcl|NC_000913.3_cds_500	0	164	0
>lcl|NC_000913.3_cds_NP_415037.1_504	0	310	0
>lcl|NC_000913.3_cds_NP_415038.1_505	0	162	0
>lcl|NC_000913.3_cds_NP_415040.1_507	0	595	0
>lcl|NC_000913.3_cds_NP_415042.1_509	0	294	0
>lcl|NC_000913.3_cds_NP_415046.4_512	0	435	0
>lcl|NC_000913.3_cds_NP_415048.1_514	0	263	0
>lcl|NC_000913.3_cds_NP_415057.1_523	0	242	0
>lcl|NC_000913.3_cds_NP_415060.1_526	0	175	0
>lcl|NC_000913.3_cds_NP_415061.2_527	0	72	0
>lcl|NC_000913.3_cds_NP_415063.4_529	0	182	0
>lcl|NC_000913.3_cds_NP_415064.1_530	0	232	0
>lcl|NC_000913.3_cds_NP_415068.1_534	0	212	0
>lcl|NC_000913.3_cds_537	0	89	0
>lcl|NC_000913.3_cds_538	0	103	0
>lcl|NC_000913.3_cds_NP_415073.1_540	0	290	0
>lcl|NC_000913.3_cds_NP_415075.1_541	0	112	0
>lcl|NC_000913.3_cds_YP_009518754.1_542	0	51	0
>lcl|NC_000913.3_cds_NP_415076.1_543	0	510	0
>lcl|NC_000913.3_cds_YP_001165308.1_546	0	35	0
>lcl|NC_000913.3_cds_NP_415079.1_547	0	153	0
>lcl|NC_000913.3_cds_NP_415081.1_549	0	98	0
>lcl|NC_000913.3_cds_YP_588439.1_551	0	48	0
>lcl|NC_000913.3_cds_NP_415083.1_552	0	129	0
>lcl|NC_000913.3_cds_NP_415087.1_556	0	167	0
>lcl|NC_000913.3_cds_NP_415089.1_559	0	99	0
>lcl|NC_000913.3_cds_NP_415090.2_560	0	138	0
>lcl|NC_000913.3_cds_564	0	104	0
>lcl|NC_000913.3_cds_566	0	219	0
>lcl|NC_000913.3_cds_NP_415096.1_568	0	251	0
>lcl|NC_000913.3_cds_NP_415098.1_570	0	255	0
>lcl|NC_000913.3_cds_NP_415103.1_575	0	229	0
>lcl|NC_000913.3_cds_NP_415112.1_584	0	84	0
>lcl|NC_000913.3_cds_YP_025295.1_586	0	52	0
>lcl|NC_000913.3_cds_NP_415115.2_588	0	208	0
>lcl|NC_000913.3_cds_NP_415121.1_595	0	332	0
>lcl|NC_000913.3_cds_NP_415122.1_596	0	336	0
>lcl|NC_000913.3_cds_NP_415136.1_610	0	302	0
>lcl|NC_000913.3_cds_NP_415140.1_614	0	144	0
>lcl|NC_000913.3_cds_YP_009518757.1_616	0	31	0
>lcl|NC_000913.3_cds_NP_415145.1_619	0	489	0
>lcl|NC_000913.3_cds_NP_415147.1_621	0	185	0
>lcl|NC_000913.3_cds_NP_415150.1_624	0	100	0
>lcl|NC_000913.3_cds_NP_415154.1_628	0	463	0
>lcl|NC_000913.3_cds_NP_415155.1_629	0	188	0
>lcl|NC_000913.3_cds_NP_415156.1_630	0	71	0
>lcl|NC_000913.3_cds_NP_415157.1_631	0	129	0
>lcl|NC_000913.3_cds_632	0	263	0
>lcl|NC_000913.3_cds_NP_415160.1_633	0	69	0
>lcl|NC_000913.3_cds_NP_415165.1_638	0	405	0
>lcl|NC_000913.3_cds_NP_415167.1_640	0	372	0
>lcl|NC_000913.3_cds_NP_415170.4_643	0	107	0
>lcl|NC_000913.3_cds_NP_415173.1_646	0	345	0
>lcl|NC_000913.3_cds_NP_415176.1_649	0	162	0
>lcl|NC_000913.3_cds_NP_415178.1_651	0	237	0
>lcl|NC_000913.3_cds_NP_415180.1_653	0	186	0
>lcl|NC_000913.3_cds_NP_415181.1_654	0	237	0
>lcl|NC_000913.3_cds_NP_415186.1_659	0	226	0
>lcl|NC_000913.3_cds_NP_415187.1_660	0	248	0
>lcl|NC_000913.3_cds_NP_415190.1_663	0	514	0
>lcl|NC_000913.3_cds_NP_415201.1_670	0	252	0
>lcl|NC_000913.3_cds_NP_415203.1_672	0	384	0
>lcl|NC_000913.3_cds_NP_415208.1_677	0	110	0
>lcl|NC_000913.3_cds_NP_415210.1_680	0	178	0
>lcl|NC_000913.3_cds_NP_415219.1_687	0	441	0
>lcl|NC_000913.3_cds_YP_001165310.1_689	0	87	0
>lcl|NC_000913.3_cds_NP_415226.1_694	0	559	0
>lcl|NC_000913.3_cds_YP_588443.1_695	0	31	0
>lcl|NC_000913.3_cds_NP_415228.1_696	0	70	0
>lcl|NC_000913.3_cds_NP_415230.1_698	0	110	0
>lcl|NC_000913.3_cds_YP_009518758.1_701	0	86	0
>lcl|NC_000913.3_cds_NP_415235.1_704	0	171	0
>lcl|NC_000913.3_cds_NP_415237.1_706	0	495	0
>lcl|NC_000913.3_cds_NP_415238.1_707	0	249	0
>lcl|NC_000913.3_cds_NP_415239.1_708	0	220	0
>lcl|NC_000913.3_cds_NP_415243.4_712	0	350	0
>lcl|NC_000913.3_cds_NP_415244.4_713	0	355	0
>lcl|NC_000913.3_cds_YP_009518759.1_718	0	37	0
>lcl|NC_000913.3_cds_NP_415249.1_719	0	131	0
>lcl|NC_000913.3_cds_NP_415250.1_720	0	117	0
>lcl|NC_000913.3_cds_NP_415262.1_731	0	381	0
>lcl|NC_000913.3_cds_YP_588444.1_732	0	39	0
>lcl|NC_000913.3_cds_NP_415263.1_733	0	99	0
>lcl|NC_000913.3_cds_NP_415264.1_734	0	136	0
>lcl|NC_000913.3_cds_NP_415265.1_735	0	232	0
>lcl|NC_000913.3_cds_NP_415272.1_742	0	241	0
>lcl|NC_000913.3_cds_NP_415282.1_752	0	264	0
>lcl|NC_000913.3_cds_NP_415285.1_755	0	231	0
>lcl|NC_000913.3_cds_NP_415286.1_756	0	354	0
>lcl|NC_000913.3_cds_NP_415289.4_759	0	319	0
>lcl|NC_000913.3_cds_NP_415291.1_761	0	479	0
>lcl|NC_000913.3_cds_NP_415302.1_772	0	331	0
>lcl|NC_000913.3_cds_NP_415305.1_775	0	83	0
>lcl|NC_000913.3_cds_NP_415307.1_777	0	236	0
>lcl|NC_000913.3_cds_NP_415308.1_778	0	239	0
>lcl|NC_000913.3_cds_NP_415309.1_779	0	320	0
>lcl|NC_000913.3_cds_NP_415311.1_781	0	255	0
>lcl|NC_000913.3_cds_NP_415312.1_782	0	138	0
>lcl|NC_000913.3_cds_NP_415313.1_783	0	370	0
>lcl|NC_000913.3_cds_NP_415323.1_793	0	88	0
>lcl|NC_000913.3_cds_NP_415331.1_801	0	221	0
>lcl|NC_000913.3_cds_NP_415333.1_803	0	169	0
>lcl|NC_000913.3_cds_NP_415334.1_804	0	297	0
>lcl|NC_000913.3_cds_NP_415335.1_806	0	173	0
>lcl|NC_000913.3_cds_NP_415336.1_807	0	529	0
>lcl|NC_000913.3_cds_NP_415339.1_810	0	374	0
>lcl|NC_000913.3_cds_NP_415343.1_814	0	273	0
>lcl|NC_000913.3_cds_NP_415345.2_816	0	301	0
>lcl|NC_000913.3_cds_NP_415346.4_817	0	222	0
>lcl|NC_000913.3_cds_NP_415352.1_823	0	308	0
>lcl|NC_000913.3_cds_NP_415353.1_824	0	305	0
>lcl|NC_000913.3_cds_NP_415355.1_826	0	444	0
>lcl|NC_000913.3_cds_NP_415357.1_828	0	129	0
>lcl|NC_000913.3_cds_NP_415360.1_831	0	402	0
>lcl|NC_000913.3_cds_NP_415362.1_833	0	200	0
>lcl|NC_000913.3_cds_NP_415365.4_836	0	273	0
>lcl|NC_000913.3_cds_NP_415369.1_840	0	127	0
>lcl|NC_000913.3_cds_NP_415372.1_843	0	242	0
>lcl|NC_000913.3_cds_NP_415378.1_849	0	283	0
>lcl|NC_000913.3_cds_NP_415379.1_850	0	164	0
>lcl|NC_000913.3_cds_NP_415380.1_851	0	377	0
>lcl|NC_000913.3_cds_NP_415382.1_853	0	224	0
>lcl|NC_000913.3_cds_NP_415383.1_854	0	240	0
>lcl|NC_000913.3_cds_NP_415391.1_862	0	335	0
>lcl|NC_000913.3_cds_NP_415393.1_864	0	324	0
>lcl|NC_000913.3_cds_NP_415395.2_866	0	301	0
>lcl|NC_000913.3_cds_NP_415396.1_867	0	233	0
>lcl|NC_000913.3_cds_NP_415398.1_869	0	332	0
>lcl|NC_000913.3_cds_NP_415401.1_872	0	76	0
>lcl|NC_000913.3_cds_NP_415402.1_873	0	108	0
>lcl|NC_000913.3_cds_NP_415405.1_876	0	236	0
>lcl|NC_000913.3_cds_NP_415416.1_887	0	289	0
>lcl|NC_000913.3_cds_NP_415418.1_889	0	384	0
>lcl|NC_000913.3_cds_NP_415419.2_890	0	478	0
>lcl|NC_000913.3_cds_NP_415424.1_895	0	287	0
>lcl|NC_000913.3_cds_NP_415426.1_897	0	232	0
>lcl|NC_000913.3_cds_NP_415427.1_898	0	364	0
>lcl|NC_000913.3_cds_NP_415428.1_899	0	429	0
>lcl|NC_000913.3_cds_NP_415435.1_906	0	330	0
>lcl|NC_000913.3_cds_NP_415437.1_908	0	62	0
>lcl|NC_000913.3_cds_NP_415450.1_921	0	468	0
>lcl|NC_000913.3_cds_NP_415451.1_922	0	402	0
>lcl|NC_000913.3_cds_NP_415454.4_925	0	265	0
>lcl|NC_000913.3_cds_NP_415457.1_928	0	193	0
>lcl|NC_000913.3_cds_NP_415463.2_934	0	173	0
>lcl|NC_000913.3_cds_NP_415466.4_937	0	182	0
>lcl|NC_000913.3_cds_NP_415472.2_943	0	189	0
>lcl|NC_000913.3_cds_NP_415474.1_945	0	174	0
>lcl|NC_000913.3_cds_NP_415481.1_952	0	150	0
>lcl|NC_000913.3_cds_NP_415485.4_956	0	139	0
>lcl|NC_000913.3_cds_NP_415490.1_961	0	221	0
>lcl|NC_000913.3_cds_NP_415493.1_964	0	237	0
>lcl|NC_000913.3_cds_NP_415498.1_969	0	380	0
>lcl|NC_000913.3_cds_YP_001165313.1_970	0	32	0
>lcl|NC_000913.3_cds_NP_415506.1_977	0	216	0
>lcl|NC_000913.3_cds_NP_415509.1_981	0	72	0
>lcl|NC_000913.3_cds_YP_009518761.1_983	0	64	0
>lcl|NC_000913.3_cds_NP_415511.1_984	0	78	0
>lcl|NC_000913.3_cds_NP_415515.1_989	0	232	0
>lcl|NC_000913.3_cds_NP_415518.1_992	0	201	0
>lcl|NC_000913.3_cds_NP_415519.1_993	0	103	0
>lcl|NC_000913.3_cds_NP_415521.1_995	0	420	0
>lcl|NC_000913.3_cds_NP_415527.4_1001	0	166	0
>lcl|NC_000913.3_cds_NP_415529.1_1003	0	268	0
>lcl|NC_000913.3_cds_NP_415530.1_1004	0	130	0
>lcl|NC_000913.3_cds_YP_009518762.1_1009	0	42	0
>lcl|NC_000913.3_cds_NP_415540.1_1015	0	139	0
>lcl|NC_000913.3_cds_NP_415541.1_1016	0	443	0
>lcl|NC_000913.3_cds_NP_415542.1_1017	0	674	0
>lcl|NC_000913.3_cds_NP_415545.1_1020	0	290	0
>lcl|NC_000913.3_cds_1022	0	102	0
>lcl|NC_000913.3_cds_NP_415548.1_1023	0	330	0
>lcl|NC_000913.3_cds_NP_415557.1_1030	0	131	0
>lcl|NC_000913.3_cds_NP_415558.1_1031	0	218	0
>lcl|NC_000913.3_cds_NP_415568.1_1041	0	77	0
>lcl|NC_000913.3_cds_NP_415571.1_1043	0	410	0
>lcl|NC_000913.3_cds_NP_415575.1_1047	0	190	0
>lcl|NC_000913.3_cds_NP_415576.1_1048	0	48	0
>lcl|NC_000913.3_cds_NP_415580.1_1052	0	350	0
>lcl|NC_000913.3_cds_NP_415583.4_1055	0	404	0
>lcl|NC_000913.3_cds_NP_415584.1_1056	0	196	0
>lcl|NC_000913.3_cds_NP_415587.1_1059	0	513	0
>lcl|NC_000913.3_cds_NP_415590.1_1062	0	221	0
>lcl|NC_000913.3_cds_NP_415603.2_1075	0	108	0
>lcl|NC_000913.3_cds_NP_415608.2_1080	0	358	0
>lcl|NC_000913.3_cds_NP_415611.1_1083	0	246	0
>lcl|NC_000913.3_cds_NP_415614.1_1086	0	271	0
>lcl|NC_000913.3_cds_NP_415621.3_1093	0	121	0
>lcl|NC_000913.3_cds_NP_415626.4_1098	0	182	0
>lcl|NC_000913.3_cds_NP_415633.1_1105	0	359	0
>lcl|NC_000913.3_cds_NP_415636.1_1108	0	416	0
>lcl|NC_000913.3_cds_NP_415643.3_1115	0	277	0
>lcl|NC_000913.3_cds_NP_415650.1_1122	0	215	0
>lcl|NC_000913.3_cds_NP_415652.1_1124	0	155	0
>lcl|NC_000913.3_cds_NP_415654.1_1126	0	418	0
>lcl|NC_000913.3_cds_NP_415656.1_1128	0	236	0
>lcl|NC_000913.3_cds_NP_415661.2_1133	0	115	0
>lcl|NC_000913.3_cds_NP_415662.2_1134	0	104	0
>lcl|NC_000913.3_cds_NP_415665.2_1137	0	187	0
>lcl|NC_000913.3_cds_1140	0	79	0
>lcl|NC_000913.3_cds_YP_009518765.1_1143	0	159	0
>lcl|NC_000913.3_cds_1152	0	56	0
>lcl|NC_000913.3_cds_NP_415678.1_1153	0	109	0
>lcl|NC_000913.3_cds_YP_009518766.1_1154	0	16	0
>lcl|NC_000913.3_cds_YP_009518767.1_1155	0	38	0
>lcl|NC_000913.3_cds_NP_415679.1_1156	0	136	0
>lcl|NC_000913.3_cds_NP_415681.1_1158	0	405	0
>lcl|NC_000913.3_cds_NP_415682.1_1159	0	80	0
>lcl|NC_000913.3_cds_NP_415684.1_1161	0	90	0
>lcl|NC_000913.3_cds_NP_415685.1_1162	0	84	0
>lcl|NC_000913.3_cds_NP_415686.2_1163	0	509	0
>lcl|NC_000913.3_cds_YP_588447.1_1164	0	74	0
>lcl|NC_000913.3_cds_NP_415689.2_1166	0	111	0
>lcl|NC_000913.3_cds_NP_415690.5_1167	0	116	0
>lcl|NC_000913.3_cds_YP_001165314.1_1168	0	59	0
>lcl|NC_000913.3_cds_YP_001165315.1_1169	0	63	0
>lcl|NC_000913.3_cds_1170	0	115	0
>lcl|NC_000913.3_cds_NP_415692.1_1171	0	90	0
>lcl|NC_000913.3_cds_NP_415693.1_1172	0	272	0
>lcl|NC_000913.3_cds_NP_415695.1_1174	0	124	0
>lcl|NC_000913.3_cds_NP_415699.5_1178	0	155	0
>lcl|NC_000913.3_cds_NP_415700.4_1179	0	305	0
>lcl|NC_000913.3_cds_NP_415701.1_1180	0	141	0
>lcl|NC_000913.3_cds_NP_415703.3_1182	0	178	0
>lcl|NC_000913.3_cds_NP_415704.1_1183	0	515	0
>lcl|NC_000913.3_cds_YP_009518768.1_1188	0	69	0
>lcl|NC_000913.3_cds_NP_415709.2_1189	0	580	0
>lcl|NC_000913.3_cds_NP_415710.1_1190	0	306	0
>lcl|NC_000913.3_cds_NP_415713.1_1193	0	86	0
>lcl|NC_000913.3_cds_NP_415724.2_1204	0	561	0
>lcl|NC_000913.3_cds_NP_415725.1_1205	0	317	0
>lcl|NC_000913.3_cds_NP_415731.1_1211	0	132	0
>lcl|NC_000913.3_cds_NP_415732.1_1212	0	271	0
>lcl|NC_000913.3_cds_YP_025297.1_1214	0	37	0
>lcl|NC_000913.3_cds_YP_025298.1_1215	0	37	0
>lcl|NC_000913.3_cds_YP_025299.1_1216	0	37	0
>lcl|NC_000913.3_cds_NP_415737.1_1220	0	119	0
>lcl|NC_000913.3_cds_NP_415745.1_1228	0	227	0
>lcl|NC_000913.3_cds_NP_415748.1_1231	0	282	0
>lcl|NC_000913.3_cds_NP_415749.1_1232	0	154	0
>lcl|NC_000913.3_cds_NP_415751.1_1234	0	339	0
>lcl|NC_000913.3_cds_NP_415752.1_1235	0	304	0
>lcl|NC_000913.3_cds_NP_415760.1_1243	0	308	0
>lcl|NC_000913.3_cds_NP_415761.1_1244	0	304	0
>lcl|NC_000913.3_cds_NP_415765.1_1248	0	488	0
>lcl|NC_000913.3_cds_NP_415770.1_1254	0	181	0
>lcl|NC_000913.3_cds_NP_415771.1_1255	0	249	0
>lcl|NC_000913.3_cds_NP_415772.1_1256	0	214	0
>lcl|NC_000913.3_cds_NP_415781.1_1265	0	16	0
>lcl|NC_000913.3_cds_NP_415791.1_1275	0	326	0
>lcl|NC_000913.3_cds_YP_588449.2_1276	0	56	0
>lcl|NC_000913.3_cds_YP_009518771.1_1278	0	33	0
>lcl|NC_000913.3_cds_NP_415795.1_1282	0	104	0
>lcl|NC_000913.3_cds_NP_415799.1_1286	0	74	0
>lcl|NC_000913.3_cds_NP_415800.1_1287	0	251	0
>lcl|NC_000913.3_cds_YP_001165317.1_1288	0	59	0
>lcl|NC_000913.3_cds_YP_002791239.1_1290	0	36	0
>lcl|NC_000913.3_cds_NP_415804.1_1293	0	264	0
>lcl|NC_000913.3_cds_NP_415808.1_1297	0	298	0
>lcl|NC_000913.3_cds_NP_415809.1_1298	0	323	0
>lcl|NC_000913.3_cds_NP_415822.1_1312	0	121	0
>lcl|NC_000913.3_cds_NP_415827.1_1317	0	295	0
>lcl|NC_000913.3_cds_NP_415828.1_1318	0	282	0
>lcl|NC_000913.3_cds_NP_415833.1_1323	0	221	0
>lcl|NC_000913.3_cds_1325	0	39	0
>lcl|NC_000913.3_cds_NP_415840.1_1331	0	170	0
>lcl|NC_000913.3_cds_YP_009518774.1_1335	0	23	0
>lcl|NC_000913.3_cds_NP_415844.1_1337	0	301	0
>lcl|NC_000913.3_cds_NP_415848.1_1341	0	87	0
>lcl|NC_000913.3_cds_NP_415850.1_1343	0	252	0
>lcl|NC_000913.3_cds_NP_415852.2_1345	0	510	0
>lcl|NC_000913.3_cds_NP_415855.1_1348	0	304	0
>lcl|NC_000913.3_cds_NP_415862.4_1356	0	73	0
>lcl|NC_000913.3_cds_NP_415867.1_1361	0	93	0
>lcl|NC_000913.3_cds_NP_415869.2_1363	0	75	0
>lcl|NC_000913.3_cds_NP_415870.4_1364	0	164	0
>lcl|NC_000913.3_cds_NP_415873.2_1366	0	46	0
>lcl|NC_000913.3_cds_NP_415881.1_1375	0	487	0
>lcl|NC_000913.3_cds_YP_009518779.1_1385	0	39	0
>lcl|NC_000913.3_cds_NP_415894.4_1387	0	146	0
>lcl|NC_000913.3_cds_YP_588453.1_1390	0	90	0
>lcl|NC_000913.3_cds_NP_415900.1_1394	0	63	0
>lcl|NC_000913.3_cds_NP_415901.2_1395	0	110	0
>lcl|NC_000913.3_cds_NP_415913.1_1407	0	477	0
>lcl|NC_000913.3_cds_NP_415917.1_1411	0	318	0
>lcl|NC_000913.3_cds_YP_002791240.1_1413	0	23	0
>lcl|NC_000913.3_cds_NP_415924.1_1418	0	288	0
>lcl|NC_000913.3_cds_NP_415926.4_1420	0	203	0
>lcl|NC_000913.3_cds_NP_415927.1_1421	0	300	0
>lcl|NC_000913.3_cds_NP_415929.1_1423	0	432	0
>lcl|NC_000913.3_cds_NP_415935.2_1429	0	178	0
>lcl|NC_000913.3_cds_NP_415936.1_1430	0	59	0
>lcl|NC_000913.3_cds_YP_025301.1_1431	0	51	0
>lcl|NC_000913.3_cds_NP_415944.1_1438	0	181	0
>lcl|NC_000913.3_cds_NP_415946.1_1440	0	332	0
>lcl|NC_000913.3_cds_NP_415947.1_1441	0	199	0
>lcl|NC_000913.3_cds_NP_415950.4_1444	0	393	0
>lcl|NC_000913.3_cds_NP_415955.2_1449	0	140	0
>lcl|NC_000913.3_cds_NP_415956.1_1450	0	470	0
>lcl|NC_000913.3_cds_NP_415959.1_1453	0	315	0
>lcl|NC_000913.3_cds_NP_415960.1_1454	0	266	0
>lcl|NC_000913.3_cds_YP_001165318.1_1456	0	33	0
>lcl|NC_000913.3_cds_NP_415962.2_1457	0	59	0
>lcl|NC_000913.3_cds_NP_415964.1_1459	0	151	0
>lcl|NC_000913.3_cds_NP_415971.1_1466	0	207	0
>lcl|NC_000913.3_cds_NP_415972.1_1467	0	72	0
>lcl|NC_000913.3_cds_NP_415974.1_1469	0	162	0
>lcl|NC_000913.3_cds_YP_009518780.1_1470	0	63	0
>lcl|NC_000913.3_cds_NP_415978.1_1473	0	79	0
>lcl|NC_000913.3_cds_NP_415979.2_1474	0	191	0
>lcl|NC_000913.3_cds_NP_415982.1_1477	0	228	0
>lcl|NC_000913.3_cds_NP_415986.1_1481	0	464	0
>lcl|NC_000913.3_cds_1482	0	113	0
>lcl|NC_000913.3_cds_NP_415990.5_1485	0	295	0
>lcl|NC_000913.3_cds_NP_415998.4_1493	0	73	0
>lcl|NC_000913.3_cds_NP_416000.1_1495	0	310	0
>lcl|NC_000913.3_cds_NP_416001.1_1496	0	330	0
>lcl|NC_000913.3_cds_YP_009518783.1_1503	0	15	0
>lcl|NC_000913.3_cds_YP_009518784.1_1510	0	42	0
>lcl|NC_000913.3_cds_NP_416017.1_1514	0	67	0
>lcl|NC_000913.3_cds_NP_416020.1_1517	0	169	0
>lcl|NC_000913.3_cds_1520	0	68	0
>lcl|NC_000913.3_cds_NP_416024.1_1521	0	442	0
>lcl|NC_000913.3_cds_NP_416029.1_1525	0	319	0
>lcl|NC_000913.3_cds_NP_416032.1_1528	0	332	0
>lcl|NC_000913.3_cds_NP_416035.1_1531	0	98	0
>lcl|NC_000913.3_cds_NP_416036.1_1532	0	254	0
>lcl|NC_000913.3_cds_NP_416037.2_1533	0	306	0
>lcl|NC_000913.3_cds_YP_025302.1_1534	0	485	0
>lcl|NC_000913.3_cds_NP_416041.1_1537	0	310	0
>lcl|NC_000913.3_cds_NP_416043.1_1539	0	295	0
>lcl|NC_000913.3_cds_NP_416045.1_1541	0	398	0
>lcl|NC_000913.3_cds_NP_416047.4_1543	0	146	0
>lcl|NC_000913.3_cds_NP_416050.4_1546	0	301	0
>lcl|NC_000913.3_cds_NP_416051.1_1547	0	397	0
>lcl|NC_000913.3_cds_YP_001165319.1_1548	0	33	0
>lcl|NC_000913.3_cds_NP_416052.1_1549	0	298	0
>lcl|NC_000913.3_cds_YP_009518787.1_1558	0	39	0
>lcl|NC_000913.3_cds_NP_416067.2_1565	0	138	0
>lcl|NC_000913.3_cds_NP_416068.2_1566	0	59	0
>lcl|NC_000913.3_cds_YP_009518789.1_1568	0	23	0
>lcl|NC_000913.3_cds_YP_009518790.1_1569	0	64	0
>lcl|NC_000913.3_cds_NP_416072.1_1573	0	179	0
